participant_code,condition_code,condition_name,condition_hz,condition_type,stimulus_type,trialn,png_filename,focal_x_norm,focal_y_norm,detail_raw,detail,r_directionality_raw,r_directionality,theta_directionality_raw,theta_directionality,brightness_raw,brightness,contrast_raw,contrast
HBN3480,6,40 Hz,40.0,EXPERIMENTAL,LIGHT,9,saveTime_2510241430__sessionTime_202510241300__participant_HBN3480__trialN_9__trialT_6__fileType_uncropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10980409,0.10980409,1.6391277e-07,1.6391277e-07
DIB7205,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241440__sessionTime_202510241300__participant_DIB7205__trialN_10__trialT_3__fileType_cropped.png,0.0,0.0,0.0014871265,0.067875504,0.043384906,0.0599754,0.81002986,1.0376492,0.5685186,0.5685186,0.18994504,0.18994504
DIB7205,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241440__sessionTime_202510241300__participant_DIB7205__trialN_10__trialT_3__fileType_uncropped.png,0.0,0.0,0.0015262133,0.0696595,0.042363092,0.05856284,0.8142785,1.0430917,0.56648374,0.56648374,0.188386,0.188386
CSV2035,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241442__sessionTime_202510241300__participant_CSV2035__trialN_10__trialT_3__fileType_cropped.png,0.0,0.0,0.0025016943,0.11418246,0.14332819,0.19813724,0.59265614,0.7591932,0.7221998,0.7221998,0.114379354,0.114379354
CSV2035,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241442__sessionTime_202510241300__participant_CSV2035__trialN_10__trialT_3__fileType_uncropped.png,0.0,0.0,0.0026017574,0.118749544,0.14337863,0.19820696,0.59278214,0.7593546,0.7205618,0.7205618,0.11649897,0.11649897
DIJ5206,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241442__sessionTime_202510241300__participant_DIJ5206__trialN_10__trialT_3__fileType_cropped.png,0.0,0.0,0.0044950745,0.20516442,0.3182543,0.4399555,0.27670208,0.35445565,0.5786548,0.5786548,0.33241057,0.33241057
DIJ5206,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241442__sessionTime_202510241300__participant_DIJ5206__trialN_10__trialT_3__fileType_uncropped.png,0.0,0.0,0.004554322,0.2078686,0.31875065,0.44064167,0.2760116,0.35357115,0.57695025,0.57695025,0.33196673,0.33196673
NYY4207,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241442__sessionTime_202510241300__participant_NYY4207__trialN_10__trialT_3__fileType_cropped.png,0.0,0.0,0.00029244323,0.01334771,0.20980456,0.29003432,0.43036366,0.5512963,0.7501339,0.7501339,0.26521546,0.26521546
NYY4207,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241442__sessionTime_202510241300__participant_NYY4207__trialN_10__trialT_3__fileType_uncropped.png,0.0,0.0,0.00029569844,0.013496283,0.20769954,0.28712434,0.43548167,0.5578525,0.7666119,0.7666119,0.25545588,0.25545588
TNJ8639,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241442__sessionTime_202510241300__participant_TNJ8639__trialN_10__trialT_3__fileType_cropped.png,0.0,0.0,0.00067894504,0.030988446,0.41463757,0.573196,0.21523736,0.27571929,0.6914722,0.6914722,0.22810194,0.22810194
TNJ8639,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241442__sessionTime_202510241300__participant_TNJ8639__trialN_10__trialT_3__fileType_uncropped.png,0.0,0.0,0.0006924769,0.031606067,0.41455293,0.573079,0.21649334,0.2773282,0.68801427,0.68801427,0.22550721,0.22550721
GPY7076,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241443__sessionTime_202510241300__participant_GPY7076__trialN_10__trialT_3__fileType_cropped.png,0.0,0.0,0.011507603,0.52523065,0.31440845,0.434639,0.25414878,0.32556486,0.7212551,0.7212551,0.41866633,0.41866633
GPY7076,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241443__sessionTime_202510241300__participant_GPY7076__trialN_10__trialT_3__fileType_uncropped.png,0.0,0.0,0.011082115,0.50581044,0.32853413,0.45416638,0.23931184,0.30655873,0.72477955,0.72477955,0.41680542,0.41680542
HBN3480,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241443__sessionTime_202510241300__participant_HBN3480__trialN_10__trialT_3__fileType_cropped.png,0.0,0.0,0.007912054,0.36112237,0.24653976,0.34081715,0.3302359,0.42303255,0.7849718,0.7849718,0.08937501,0.08937501
HBN3480,3,10 Hz,10.0,EXPERIMENTAL,LIGHT,10,saveTime_2510241443__sessionTime_202510241300__participant_HBN3480__trialN_10__trialT_3__fileType_uncropped.png,0.0,0.0,0.008228586,0.37556955,0.24646913,0.34071952,0.33043414,0.4232865,0.78435683,0.78435683,0.09113464,0.09113464
TNJ8639,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241444__sessionTime_202510241300__participant_TNJ8639__trialN_11__trialT_5__fileType_cropped.png,0.0,0.0,0.0013632891,0.06222331,0.051083717,0.07061826,0.54349184,0.69621366,0.9745547,0.9745547,0.016993186,0.016993186
TNJ8639,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241444__sessionTime_202510241300__participant_TNJ8639__trialN_11__trialT_5__fileType_uncropped.png,0.0,0.0,0.0014190073,0.06476641,0.05110039,0.0706413,0.54384327,0.6966638,0.9751355,0.9751355,0.017109167,0.017109167
DIB7205,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241445__sessionTime_202510241300__participant_DIB7205__trialN_11__trialT_5__fileType_cropped.png,0.0,0.0,0.020295784,0.92634124,0.11563917,0.15985987,0.6500747,0.83274645,0.47772634,0.47772634,0.36894366,0.36894366
DIB7205,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241445__sessionTime_202510241300__participant_DIB7205__trialN_11__trialT_5__fileType_uncropped.png,0.0,0.0,0.020697985,0.9446985,0.11797078,0.16308309,0.6439479,0.82489794,0.46973878,0.46973878,0.36976933,0.36976933
CSV2035,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_CSV2035__trialN_11__trialT_5__fileType_cropped.png,0.0,0.0,0.0016267636,0.07424883,0.29324657,0.40538478,0.3116273,0.3991949,0.7334307,0.7334307,0.028952377,0.028952377
CSV2035,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_CSV2035__trialN_11__trialT_5__fileType_uncropped.png,0.0,0.0,0.0017164978,0.07834448,0.29362065,0.40590188,0.31094885,0.3983258,0.732848,0.732848,0.02927302,0.02927302
DIJ5206,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_DIJ5206__trialN_11__trialT_5__fileType_cropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9215694,0.9215694,7.748604e-07,7.748604e-07
DIJ5206,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_DIJ5206__trialN_11__trialT_5__fileType_uncropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92156935,0.92156935,7.1525574e-07,7.1525574e-07
GPY7076,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_GPY7076__trialN_11__trialT_5__fileType_cropped.png,0.0,0.0,0.010267497,0.46862963,0.28283587,0.390993,0.29156387,0.37349364,0.7811237,0.7811237,0.40983942,0.40983942
GPY7076,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_GPY7076__trialN_11__trialT_5__fileType_uncropped.png,0.0,0.0,0.010399091,0.47463584,0.2855474,0.39474142,0.28951174,0.37086487,0.77450824,0.77450824,0.41425028,0.41425028
HBN3480,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_HBN3480__trialN_11__trialT_5__fileType_cropped.png,0.0,0.0,0.0021879512,0.09986258,0.32331577,0.4469525,0.21861178,0.28004193,0.8479325,0.8479325,0.12368354,0.12368354
HBN3480,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_HBN3480__trialN_11__trialT_5__fileType_uncropped.png,0.0,0.0,0.0022623865,0.10325996,0.32529742,0.44969192,0.21736962,0.27845073,0.84402716,0.84402716,0.124329105,0.124329105
NYY4207,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_NYY4207__trialN_11__trialT_5__fileType_cropped.png,0.0,0.0,0.0007293336,0.03328828,0.42555532,0.5882887,0.17003107,0.21780999,0.90325665,0.90325665,0.09671318,0.09671318
NYY4207,5,20 Hz,20.0,EXPERIMENTAL,LIGHT,11,saveTime_2510241446__sessionTime_202510241300__participant_NYY4207__trialN_11__trialT_5__fileType_uncropped.png,0.0,0.0,0.0007488181,0.034177594,0.42486086,0.5873287,0.1699656,0.21772611,0.9000299,0.9000299,0.09692751,0.09692751
DIB7205,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241448__sessionTime_202510241300__participant_DIB7205__trialN_12__trialT_7__fileType_cropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80784386,0.80784386,7.1525574e-07,7.1525574e-07
DIB7205,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241448__sessionTime_202510241300__participant_DIB7205__trialN_12__trialT_7__fileType_uncropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80784374,0.80784374,5.9604645e-07,5.9604645e-07
CSV2035,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_CSV2035__trialN_12__trialT_7__fileType_cropped.png,0.0,0.0,0.00034340777,0.015673835,0.0059685903,0.008250994,0.8681546,1.1121069,0.9465066,0.9465066,0.09714336,0.09714336
CSV2035,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_CSV2035__trialN_12__trialT_7__fileType_uncropped.png,0.0,0.0,0.0003405329,0.01554262,0.0041278945,0.0057064113,0.8777196,1.1243597,0.95348096,0.95348096,0.090682015,0.090682015
DIJ5206,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_DIJ5206__trialN_12__trialT_7__fileType_cropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568633,0.9568633,5.364418e-07,5.364418e-07
DIJ5206,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_DIJ5206__trialN_12__trialT_7__fileType_uncropped.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9568632,0.9568632,4.7683716e-07,4.7683716e-07
GPY7076,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_GPY7076__trialN_12__trialT_7__fileType_cropped.png,0.0,0.0,0.0005412649,0.02470444,0.18730794,0.25893494,0.38550866,0.493837,0.87720025,0.87720025,0.08219592,0.08219592
GPY7076,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_GPY7076__trialN_12__trialT_7__fileType_uncropped.png,0.0,0.0,0.00055177545,0.025184164,0.18822098,0.26019713,0.38395295,0.49184415,0.8736371,0.8736371,0.08194534,0.08194534
NYY4207,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_NYY4207__trialN_12__trialT_7__fileType_cropped.png,0.0,0.0,0.00018346815,0.008373863,0.6928903,0.9578532,0.053162906,0.06810174,0.8933573,0.8933573,0.21883267,0.21883267
NYY4207,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_NYY4207__trialN_12__trialT_7__fileType_uncropped.png,0.0,0.0,0.00018428553,0.00841117,0.6924204,0.9572037,0.053867824,0.069004744,0.89213353,0.89213353,0.21933651,0.21933651
TNJ8639,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_TNJ8639__trialN_12__trialT_7__fileType_cropped.png,0.0,0.0,0.0038776665,0.17698465,0.31697673,0.4381894,0.24495699,0.31379017,0.9487943,0.9487943,0.013997877,0.013997877
TNJ8639,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241450__sessionTime_202510241300__participant_TNJ8639__trialN_12__trialT_7__fileType_uncropped.png,0.0,0.0,0.003858819,0.17612441,0.3134985,0.43338108,0.24810588,0.31782392,0.9486501,0.9486501,0.014091623,0.014091623
HBN3480,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241451__sessionTime_202510241300__participant_HBN3480__trialN_12__trialT_7__fileType_cropped.png,0.0,0.0,0.0010989419,0.050157964,0.2956278,0.4086766,0.29682627,0.38023478,0.90297115,0.90297115,0.08260222,0.08260222
HBN3480,7,80 Hz,80.0,CONTROL,LIGHT,12,saveTime_2510241451__sessionTime_202510241300__participant_HBN3480__trialN_12__trialT_7__fileType_uncropped.png,0.0,0.0,0.0011102073,0.05067214,0.29928008,0.4137255,0.29215768,0.37425432,0.9040919,0.9040919,0.08090613,0.08090613
DIB7205,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241453__sessionTime_202510241300__participant_DIB7205__trialN_13__trialT_2__fileType_cropped.png,0.0,0.0,0.00041161012,0.01878673,0.0035712658,0.0049369265,0.86101186,1.1029571,0.32894382,0.32894382,0.35345462,0.35345462
DIB7205,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241453__sessionTime_202510241300__participant_DIB7205__trialN_13__trialT_2__fileType_uncropped.png,0.0,0.0,0.00042895606,0.019578435,0.0035654223,0.0049288482,0.8609597,1.1028904,0.34057152,0.34057152,0.3562463,0.3562463
TNJ8639,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241454__sessionTime_202510241300__participant_TNJ8639__trialN_13__trialT_2__fileType_cropped.png,0.0,0.0,0.008134496,0.3712751,0.29228815,0.40405986,0.32544014,0.41688916,0.17497031,0.17497031,0.37679896,0.37679896
TNJ8639,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241454__sessionTime_202510241300__participant_TNJ8639__trialN_13__trialT_2__fileType_uncropped.png,0.0,0.0,0.00830062,0.37885734,0.2898187,0.4006461,0.32798964,0.42015508,0.17828612,0.17828612,0.37957087,0.37957087
CSV2035,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_CSV2035__trialN_13__trialT_2__fileType_cropped.png,0.0,0.0,0.00092314184,0.042134088,0.318652,0.4405053,0.24524531,0.3141595,0.7522296,0.7522296,0.24835084,0.24835084
CSV2035,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_CSV2035__trialN_13__trialT_2__fileType_uncropped.png,0.0,0.0,0.0009285336,0.04238018,0.30950323,0.42785802,0.2510152,0.32155073,0.753033,0.753033,0.24740961,0.24740961
DIJ5206,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_DIJ5206__trialN_13__trialT_2__fileType_cropped.png,0.0,0.0,0.006816145,0.31110284,0.70384246,0.9729935,0.0386831,0.049553096,0.90900403,0.90900403,0.24852896,0.24852896
DIJ5206,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_DIJ5206__trialN_13__trialT_2__fileType_uncropped.png,0.0,0.0,0.0070993192,0.3240275,0.7026509,0.9713463,0.03902599,0.049992334,0.9051419,0.9051419,0.25302517,0.25302517
GPY7076,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_GPY7076__trialN_13__trialT_2__fileType_cropped.png,0.0,0.0,0.0007807521,0.03563513,0.45383537,0.6273831,0.15445486,0.19785684,0.9140085,0.9140085,0.0897744,0.0897744
GPY7076,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_GPY7076__trialN_13__trialT_2__fileType_uncropped.png,0.0,0.0,0.00080336636,0.036667287,0.45519757,0.6292662,0.15388893,0.19713189,0.91206014,0.91206014,0.09093489,0.09093489
HBN3480,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_HBN3480__trialN_13__trialT_2__fileType_cropped.png,0.0,0.0,0.0020923617,0.09549968,0.30322045,0.41917267,0.25506473,0.32673818,0.6136361,0.6136361,0.19474742,0.19474742
HBN3480,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_HBN3480__trialN_13__trialT_2__fileType_uncropped.png,0.0,0.0,0.0020605652,0.094048426,0.30919054,0.42742574,0.25648525,0.32855788,0.6151637,0.6151637,0.19366069,0.19366069
NYY4207,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_NYY4207__trialN_13__trialT_2__fileType_cropped.png,0.0,0.0,0.00032242536,0.014716155,0.36025825,0.49802187,0.26928434,0.34495354,0.7661534,0.7661534,0.21558827,0.21558827
NYY4207,2,5 Hz,5.0,EXPERIMENTAL,LIGHT,13,saveTime_2510241455__sessionTime_202510241300__participant_NYY4207__trialN_13__trialT_2__fileType_uncropped.png,0.0,0.0,0.00032292228,0.014738835,0.36369213,0.5027689,0.26687503,0.3418672,0.76933354,0.76933354,0.21486756,0.21486756
CSV2035,C03,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_CSV2035__trialN_14__trialT_C03__fileType_cropped.png,0.0,0.0,0.019019283,0.8680791,0.011660586,0.016119622,0.7641491,0.9788759,0.13309155,0.13309155,0.06564405,0.06564405
CSV2035,C03,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_CSV2035__trialN_14__trialT_C03__fileType_uncropped.png,0.0,0.0,0.019046534,0.8693229,0.011305423,0.015628645,0.76654744,0.98194814,0.13315374,0.13315374,0.06567117,0.06567117
DIB7205,C07,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_DIB7205__trialN_14__trialT_C07__fileType_cropped.png,0.0,0.0,0.014017063,0.6397675,0.29523006,0.40812674,0.2834092,0.3630475,0.70279175,0.70279175,0.13619864,0.13619864
DIB7205,C07,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_DIB7205__trialN_14__trialT_C07__fileType_uncropped.png,0.0,0.0,0.0141637195,0.6464612,0.29370877,0.4060237,0.28328723,0.36289126,0.70055246,0.70055246,0.13653283,0.13653283
DIJ5206,C11,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_DIJ5206__trialN_14__trialT_C11__fileType_cropped.png,0.0,0.0,0.0070383535,0.3212449,0.25934473,0.35851878,0.33302474,0.42660505,0.26619837,0.26619837,0.2345094,0.2345094
DIJ5206,C11,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_DIJ5206__trialN_14__trialT_C11__fileType_uncropped.png,0.0,0.0,0.0071200007,0.32497144,0.25771677,0.3562683,0.3348341,0.42892283,0.266446,0.266446,0.23446716,0.23446716
GPY7076,C11,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_GPY7076__trialN_14__trialT_C11__fileType_cropped.png,0.0,0.0,0.013761007,0.6280806,0.26841348,0.37105545,0.29347625,0.3759434,0.44675416,0.44675416,0.49302185,0.49302185
GPY7076,C11,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_GPY7076__trialN_14__trialT_C11__fileType_uncropped.png,0.0,0.0,0.013843932,0.63186544,0.27380022,0.3785021,0.28848976,0.36955568,0.43383396,0.43383396,0.49141192,0.49141192
HBN3480,C04,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_HBN3480__trialN_14__trialT_C04__fileType_cropped.png,0.0,0.0,0.030277103,1.3819091,0.27613458,0.38172913,0.29175568,0.37373933,0.3059904,0.3059904,0.19087906,0.19087906
HBN3480,C04,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_HBN3480__trialN_14__trialT_C04__fileType_uncropped.png,0.0,0.0,0.030444248,1.3895379,0.27509126,0.3802868,0.29255256,0.37476015,0.3065312,0.3065312,0.1911913,0.1911913
NYY4207,C06,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_NYY4207__trialN_14__trialT_C06__fileType_cropped.png,0.0,0.0,0.003195351,0.14584237,0.041537255,0.057421204,0.60794055,0.77877253,0.1816778,0.1816778,0.082702816,0.082702816
NYY4207,C06,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_NYY4207__trialN_14__trialT_C06__fileType_uncropped.png,0.0,0.0,0.0033260942,0.15180977,0.04150703,0.05737942,0.6071692,0.7777844,0.18478616,0.18478616,0.08296921,0.08296921
TNJ8639,C01,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_TNJ8639__trialN_14__trialT_C01__fileType_cropped.png,0.0,0.0,0.021702932,0.9905664,0.7998375,1.1056974,0.017476369,0.022387248,0.08009654,0.08009654,0.105605766,0.105605766
TNJ8639,C01,,,VALIDATION,IMAGE,14,saveTime_2510241459__sessionTime_202510241300__participant_TNJ8639__trialN_14__trialT_C01__fileType_uncropped.png,0.0,0.0,0.022105794,1.0089538,0.8034402,1.1106777,0.01637632,0.020978084,0.08180306,0.08180306,0.106072575,0.106072575
GPY7076,B10,,,VALIDATION,IMAGE,15,saveTime_2510241501__sessionTime_202510241300__participant_GPY7076__trialN_15__trialT_B10__fileType_cropped.png,0.0,0.0,0.01604198,0.7321888,0.75456107,1.043107,0.02232117,0.028593443,0.19331405,0.19331405,0.28641003,0.28641003
GPY7076,B10,,,VALIDATION,IMAGE,15,saveTime_2510241501__sessionTime_202510241300__participant_GPY7076__trialN_15__trialT_B10__fileType_uncropped.png,0.0,0.0,0.016355952,0.7465192,0.7571745,1.0467199,0.020946462,0.02683244,0.1977911,0.1977911,0.2881888,0.2881888
DIB7205,B10,,,VALIDATION,IMAGE,15,saveTime_2510241502__sessionTime_202510241300__participant_DIB7205__trialN_15__trialT_B10__fileType_cropped.png,0.0,0.0,0.016421713,0.74952066,0.75258136,1.0403703,0.02314093,0.029643556,0.41080284,0.41080284,0.1792328,0.1792328
DIB7205,B10,,,VALIDATION,IMAGE,15,saveTime_2510241502__sessionTime_202510241300__participant_DIB7205__trialN_15__trialT_B10__fileType_uncropped.png,0.0,0.0,0.016721753,0.7632151,0.75230056,1.0399821,0.02203902,0.02823201,0.4139034,0.4139034,0.18016705,0.18016705
DIJ5206,B05,,,VALIDATION,IMAGE,15,saveTime_2510241502__sessionTime_202510241300__participant_DIJ5206__trialN_15__trialT_B05__fileType_cropped.png,0.0,0.0,0.020516112,0.9363975,0.023875277,0.03300524,0.67025924,0.8586028,0.059189722,0.059189722,0.13709,0.13709
DIJ5206,B05,,,VALIDATION,IMAGE,15,saveTime_2510241502__sessionTime_202510241300__participant_DIJ5206__trialN_15__trialT_B05__fileType_uncropped.png,0.0,0.0,0.020451158,0.9334328,0.02362364,0.032657377,0.67005664,0.8583433,0.059172932,0.059172932,0.13707991,0.13707991
NYY4207,B12,,,VALIDATION,IMAGE,15,saveTime_2510241502__sessionTime_202510241300__participant_NYY4207__trialN_15__trialT_B12__fileType_cropped.png,0.0,0.0,0.005728475,0.26145935,0.4042867,0.55888695,0.26215166,0.33581656,0.1492897,0.1492897,0.090128794,0.090128794
NYY4207,B12,,,VALIDATION,IMAGE,15,saveTime_2510241502__sessionTime_202510241300__participant_NYY4207__trialN_15__trialT_B12__fileType_uncropped.png,0.0,0.0,0.0057826503,0.26393202,0.40636995,0.5617668,0.26278678,0.33663014,0.14984034,0.14984034,0.09053093,0.09053093
TNJ8639,B06,,,VALIDATION,IMAGE,15,saveTime_2510241502__sessionTime_202510241300__participant_TNJ8639__trialN_15__trialT_B06__fileType_cropped.png,0.0,0.0,0.0036207358,0.16525781,0.31149396,0.43061,0.23886095,0.30598113,0.35344318,0.35344318,0.275206,0.275206
TNJ8639,B06,,,VALIDATION,IMAGE,15,saveTime_2510241502__sessionTime_202510241300__participant_TNJ8639__trialN_15__trialT_B06__fileType_uncropped.png,0.0,0.0,0.0036826443,0.16808344,0.30916396,0.427389,0.24134444,0.3091625,0.34925857,0.34925857,0.2762128,0.2762128
CSV2035,B13,,,VALIDATION,IMAGE,15,saveTime_2510241503__sessionTime_202510241300__participant_CSV2035__trialN_15__trialT_B13__fileType_cropped.png,0.0,0.0,0.008910675,0.40670148,0.56849366,0.785887,0.08189896,0.10491265,0.6327807,0.6327807,0.16813977,0.16813977
