raw_index,filename,path,saveTime_raw,sessionTime_raw,sessionTime_raw_fixed,participant,participant_canon,final_participant,final_sessionTime_raw,trialN,trialT,fileType,ext,is_postq,trial_excluded,keep_manual,keep_effective,clean_filename,clean_path
48,saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_cropped.png,2510171017,202510170920,202510170920,GBU2694,GBU2694,GBU2694,202510170920,3,2,cropped,png,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_cropped.png
49,saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_json.json,2510171017,202510170920,202510170920,GBU2694,GBU2694,GBU2694,202510170920,3,2,json,json,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_json.json
50,saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_svg.svg,2510171017,202510170920,202510170920,GBU2694,GBU2694,GBU2694,202510170920,3,2,svg,svg,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_svg.svg
51,saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_uncropped.png,2510171017,202510170920,202510170920,GBU2694,GBU2694,GBU2694,202510170920,3,2,uncropped,png,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_GBU2694__trialN_3__trialT_2__fileType_uncropped.png
52,saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_cropped.png,2510171017,202510170920,202510170920,TKB3728,TKB3728,TKB3728,202510170920,3,2,cropped,png,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_cropped.png
53,saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_json.json,2510171017,202510170920,202510170920,TKB3728,TKB3728,TKB3728,202510170920,3,2,json,json,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_json.json
54,saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_svg.svg,2510171017,202510170920,202510170920,TKB3728,TKB3728,TKB3728,202510170920,3,2,svg,svg,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_svg.svg
55,saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_uncropped.png,2510171017,202510170920,202510170920,TKB3728,TKB3728,TKB3728,202510170920,3,2,uncropped,png,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_TKB3728__trialN_3__trialT_2__fileType_uncropped.png
56,saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_cropped.png,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_cropped.png,2510171017,202510170920,202510170920,ZBV2331,ZBV2331,ZBV2331,202510170920,3,2,cropped,png,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_cropped.png
57,saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_json.json,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_json.json,2510171017,202510170920,202510170920,ZBV2331,ZBV2331,ZBV2331,202510170920,3,2,json,json,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_json.json,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_json.json
58,saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_svg.svg,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_svg.svg,2510171017,202510170920,202510170920,ZBV2331,ZBV2331,ZBV2331,202510170920,3,2,svg,svg,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_svg.svg
59,saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_uncropped.png,data\00_raw_data\saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_uncropped.png,2510171017,202510170920,202510170920,ZBV2331,ZBV2331,ZBV2331,202510170920,3,2,uncropped,png,False,False,True,True,saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171017__sessionTime_202510170920__participant_ZBV2331__trialN_3__trialT_2__fileType_uncropped.png
60,saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_cropped.png,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_cropped.png,2510171020,202510170920,202510170920,BCE0029,BCE0029,BCE0029,202510170920,4,B10,cropped,png,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_cropped.png
61,saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_json.json,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_json.json,2510171020,202510170920,202510170920,BCE0029,BCE0029,BCE0029,202510170920,4,B10,json,json,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_json.json,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_json.json
62,saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_svg.svg,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_svg.svg,2510171020,202510170920,202510170920,BCE0029,BCE0029,BCE0029,202510170920,4,B10,svg,svg,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_svg.svg
63,saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_uncropped.png,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_uncropped.png,2510171020,202510170920,202510170920,BCE0029,BCE0029,BCE0029,202510170920,4,B10,uncropped,png,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_BCE0029__trialN_4__trialT_B10__fileType_uncropped.png
64,saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_cropped.png,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_cropped.png,2510171020,202510170920,202510170920,TKB3728,TKB3728,TKB3728,202510170920,4,B09,cropped,png,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_cropped.png
65,saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_json.json,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_json.json,2510171020,202510170920,202510170920,TKB3728,TKB3728,TKB3728,202510170920,4,B09,json,json,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_json.json,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_json.json
66,saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_svg.svg,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_svg.svg,2510171020,202510170920,202510170920,TKB3728,TKB3728,TKB3728,202510170920,4,B09,svg,svg,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_svg.svg
67,saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_uncropped.png,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_uncropped.png,2510171020,202510170920,202510170920,TKB3728,TKB3728,TKB3728,202510170920,4,B09,uncropped,png,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_TKB3728__trialN_4__trialT_B09__fileType_uncropped.png
68,saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_cropped.png,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_cropped.png,2510171020,202510170920,202510170920,ZBV2331,ZBV2331,ZBV2331,202510170920,4,B12,cropped,png,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_cropped.png
69,saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_json.json,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_json.json,2510171020,202510170920,202510170920,ZBV2331,ZBV2331,ZBV2331,202510170920,4,B12,json,json,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_json.json,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_json.json
70,saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_svg.svg,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_svg.svg,2510171020,202510170920,202510170920,ZBV2331,ZBV2331,ZBV2331,202510170920,4,B12,svg,svg,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_svg.svg
71,saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_uncropped.png,data\00_raw_data\saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_uncropped.png,2510171020,202510170920,202510170920,ZBV2331,ZBV2331,ZBV2331,202510170920,4,B12,uncropped,png,False,False,True,True,saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171020__sessionTime_202510170920__participant_ZBV2331__trialN_4__trialT_B12__fileType_uncropped.png
72,saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_cropped.png,data\00_raw_data\saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_cropped.png,2510171021,202510170920,202510170920,ABU7735,ABU7735,ABU7735,202510170920,4,B09,cropped,png,False,False,True,True,saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_cropped.png
73,saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_json.json,data\00_raw_data\saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_json.json,2510171021,202510170920,202510170920,ABU7735,ABU7735,ABU7735,202510170920,4,B09,json,json,False,False,True,True,saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_json.json,data/05_cleaned_data/saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_json.json
74,saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_svg.svg,data\00_raw_data\saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_svg.svg,2510171021,202510170920,202510170920,ABU7735,ABU7735,ABU7735,202510170920,4,B09,svg,svg,False,False,True,True,saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_svg.svg,data/05_cleaned_data/saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_svg.svg
75,saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_uncropped.png,data\00_raw_data\saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_uncropped.png,2510171021,202510170920,202510170920,ABU7735,ABU7735,ABU7735,202510170920,4,B09,uncropped,png,False,False,True,True,saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_uncropped.png,data/05_cleaned_data/saveTime_2510171021__sessionTime_202510170920__participant_ABU7735__trialN_4__trialT_B09__fileType_uncropped.png
76,saveTime_2510171021__sessionTime_202510170920__participant_GBU2694__trialN_4__trialT_B05__fileType_cropped.png,data\00_raw_data\saveTime_2510171021__sessionTime_202510170920__participant_GBU2694__trialN_4__trialT_B05__fileType_cropped.png,2510171021,202510170920,202510170920,GBU2694,GBU2694,GBU2694,202510170920,4,B05,cropped,png,False,False,True,True,saveTime_2510171021__sessionTime_202510170920__participant_GBU2694__trialN_4__trialT_B05__fileType_cropped.png,data/05_cleaned_data/saveTime_2510171021__sessionTime_202510170920__participant_GBU2694__trialN_4__trialT_B05__fileType_cropped.png
